Pressure Vapor	Temperature	Volume Vapor	Enthalpy Vapor	Entropy Vapor
170.0000	65.0000	0.2247	495.7000	2.2239
170.0000	70.0000	0.2282	500.2000	2.2370
170.0000	75.0000	0.2317	504.7000	2.2501
170.0000	80.0000	0.2351	509.2000	2.2630
170.0000	85.0000	0.2386	513.8000	2.2758
170.0000	90.0000	0.2421	518.4000	2.2885
170.0000	95.0000	0.2455	523.0000	2.3012
170.0000	100.0000	0.2490	527.6000	2.3137
170.0000	105.0000	0.2524	532.3000	2.3262
170.0000	110.0000	0.2559	537.0000	2.3386
180.0000	-35.0000	0.1423	411.0000	1.9214
180.0000	-30.0000	0.1461	415.1000	1.9385
180.0000	-25.0000	0.1498	419.3000	1.9553
180.0000	-20.0000	0.1535	423.4000	1.9716
180.0000	-15.0000	0.1572	427.5000	1.9877
180.0000	-10.0000	0.1608	431.6000	2.0035
180.0000	-5.0000	0.1644	435.7000	2.0190
180.0000	0.0000	0.1679	439.9000	2.0343
180.0000	5.0000	0.1714	444.0000	2.0494
180.0000	10.0000	0.1749	448.2000	2.0642
180.0000	15.0000	0.1784	452.4000	2.0789
180.0000	20.0000	0.1818	456.6000	2.0934
180.0000	25.0000	0.1852	460.8000	2.1077
180.0000	30.0000	0.1886	465.1000	2.1219
180.0000	35.0000	0.1920	469.3000	2.1359
180.0000	40.0000	0.1954	473.6000	2.1497
180.0000	45.0000	0.1987	478.0000	2.1634
180.0000	50.0000	0.2020	482.3000	2.1770
180.0000	55.0000	0.2054	486.7000	2.1905
180.0000	60.0000	0.2087	491.1000	2.2039
180.0000	65.0000	0.2120	495.6000	2.2171
180.0000	70.0000	0.2153	500.1000	2.2303
180.0000	75.0000	0.2186	504.6000	2.2433
180.0000	80.0000	0.2219	509.1000	2.2562
180.0000	85.0000	0.2252	513.7000	2.2691
180.0000	90.0000	0.2285	518.3000	2.2818
180.0000	95.0000	0.2317	522.9000	2.2945
180.0000	100.0000	0.2350	527.5000	2.3070
180.0000	105.0000	0.2383	532.2000	2.3195
180.0000	110.0000	0.2415	537.0000	2.3319
180.0000	115.0000	0.2448	541.7000	2.3442
190.0000	-35.0000	0.1342	410.6000	1.9139
190.0000	-30.0000	0.1379	414.8000	1.9311
190.0000	-25.0000	0.1415	418.9000	1.9480
190.0000	-20.0000	0.1450	423.0000	1.9645
190.0000	-15.0000	0.1485	427.2000	1.9806
190.0000	-10.0000	0.1520	431.3000	1.9965
190.0000	-5.0000	0.1554	435.5000	2.0121
190.0000	0.0000	0.1588	439.6000	2.0274
190.0000	5.0000	0.1621	443.8000	2.0426
190.0000	10.0000	0.1654	448.0000	2.0575
190.0000	15.0000	0.1687	452.2000	2.0722
190.0000	20.0000	0.1720	456.4000	2.0867
190.0000	25.0000	0.1752	460.6000	2.1011
190.0000	30.0000	0.1784	464.9000	2.1152
190.0000	35.0000	0.1817	469.2000	2.1293
190.0000	40.0000	0.1849	473.5000	2.1432
190.0000	45.0000	0.1880	477.8000	2.1569
190.0000	50.0000	0.1912	482.2000	2.1705
190.0000	55.0000	0.1944	486.6000	2.1840
190.0000	60.0000	0.1975	491.0000	2.1974
190.0000	65.0000	0.2007	495.5000	2.2107
190.0000	70.0000	0.2038	499.9000	2.2238
190.0000	75.0000	0.2070	504.5000	2.2369
190.0000	80.0000	0.2101	509.0000	2.2498
190.0000	85.0000	0.2132	513.6000	2.2627
190.0000	90.0000	0.2163	518.2000	2.2754
190.0000	95.0000	0.2194	522.8000	2.2881
190.0000	100.0000	0.2225	527.5000	2.3007
190.0000	105.0000	0.2256	532.2000	2.3132
190.0000	110.0000	0.2287	536.9000	2.3256
190.0000	115.0000	0.2318	541.6000	2.3379
200.0000	-35.0000	0.1270	410.2000	1.9066
200.0000	-30.0000	0.1306	414.4000	1.9240
200.0000	-25.0000	0.1340	418.5000	1.9410
200.0000	-20.0000	0.1374	422.7000	1.9576
200.0000	-15.0000	0.1407	426.9000	1.9738
200.0000	-10.0000	0.1440	431.0000	1.9898
200.0000	-5.0000	0.1473	435.2000	2.0055
200.0000	0.0000	0.1505	439.4000	2.0209
200.0000	5.0000	0.1537	443.5000	2.0361
200.0000	10.0000	0.1569	447.7000	2.0510
200.0000	15.0000	0.1600	452.0000	2.0658
200.0000	20.0000	0.1631	456.2000	2.0803
200.0000	25.0000	0.1662	460.4000	2.0947
200.0000	30.0000	0.1693	464.7000	2.1090
200.0000	35.0000	0.1724	469.0000	2.1230
200.0000	40.0000	0.1754	473.3000	2.1369
200.0000	45.0000	0.1785	477.7000	2.1507
200.0000	50.0000	0.1815	482.1000	2.1644
200.0000	55.0000	0.1845	486.5000	2.1779
200.0000	60.0000	0.1875	490.9000	2.1913
200.0000	65.0000	0.1905	495.3000	2.2045
200.0000	70.0000	0.1935	499.8000	2.2177
200.0000	75.0000	0.1965	504.3000	2.2308
200.0000	80.0000	0.1994	508.9000	2.2437
200.0000	85.0000	0.2024	513.5000	2.2566
200.0000	90.0000	0.2054	518.1000	2.2694
200.0000	95.0000	0.2083	522.7000	2.2820
200.0000	100.0000	0.2113	527.4000	2.2946
200.0000	105.0000	0.2142	532.1000	2.3071
200.0000	110.0000	0.2171	536.8000	2.3195
200.0000	115.0000	0.2201	541.6000	2.3319
210.0000	-35.0000	0.1205	409.8000	1.8997
210.0000	-30.0000	0.1239	414.0000	1.9172
210.0000	-25.0000	0.1272	418.2000	1.9343
210.0000	-20.0000	0.1305	422.4000	1.9510
210.0000	-15.0000	0.1337	426.6000	1.9673
210.0000	-10.0000	0.1368	430.7000	1.9834
210.0000	-5.0000	0.1400	434.9000	1.9991
210.0000	0.0000	0.1431	439.1000	2.0146
210.0000	5.0000	0.1461	443.3000	2.0298
210.0000	10.0000	0.1491	447.5000	2.0449
210.0000	15.0000	0.1521	451.8000	2.0597
210.0000	20.0000	0.1551	456.0000	2.0743
210.0000	25.0000	0.1581	460.3000	2.0887
210.0000	30.0000	0.1610	464.6000	2.1030
210.0000	35.0000	0.1640	468.9000	2.1170
210.0000	40.0000	0.1669	473.2000	2.1310
210.0000	45.0000	0.1698	477.5000	2.1448
210.0000	50.0000	0.1727	481.9000	2.1585
210.0000	55.0000	0.1755	486.3000	2.1720
210.0000	60.0000	0.1784	490.8000	2.1854
210.0000	65.0000	0.1813	495.2000	2.1987
210.0000	70.0000	0.1841	499.7000	2.2119
210.0000	75.0000	0.1870	504.2000	2.2250
210.0000	80.0000	0.1898	508.8000	2.2379
210.0000	85.0000	0.1926	513.4000	2.2508
210.0000	90.0000	0.1955	518.0000	2.2636
210.0000	95.0000	0.1983	522.6000	2.2763
210.0000	100.0000	0.2011	527.3000	2.2889
210.0000	105.0000	0.2039	532.0000	2.3014
210.0000	110.0000	0.2067	536.7000	2.3138
210.0000	115.0000	0.2095	541.5000	2.3261
220.0000	-30.0000	0.1178	413.6000	1.9106
220.0000	-25.0000	0.1210	417.8000	1.9278
220.0000	-20.0000	0.1242	422.0000	1.9446
220.0000	-15.0000	0.1273	426.3000	1.9611
220.0000	-10.0000	0.1303	430.5000	1.9772
220.0000	-5.0000	0.1333	434.7000	1.9930
220.0000	0.0000	0.1363	438.9000	2.0086
220.0000	5.0000	0.1392	443.1000	2.0239
220.0000	10.0000	0.1421	447.3000	2.0390
220.0000	15.0000	0.1450	451.6000	2.0538
220.0000	20.0000	0.1479	455.8000	2.0685
220.0000	25.0000	0.1507	460.1000	2.0829
220.0000	30.0000	0.1535	464.4000	2.0972
220.0000	35.0000	0.1563	468.7000	2.1113
220.0000	40.0000	0.1591	473.0000	2.1253
220.0000	45.0000	0.1619	477.4000	2.1391
220.0000	50.0000	0.1647	481.8000	2.1528
220.0000	55.0000	0.1674	486.2000	2.1664
220.0000	60.0000	0.1701	490.6000	2.1798
220.0000	65.0000	0.1729	495.1000	2.1931
220.0000	70.0000	0.1756	499.6000	2.2063
220.0000	75.0000	0.1783	504.1000	2.2194
220.0000	80.0000	0.1810	508.7000	2.2324
220.0000	85.0000	0.1837	513.3000	2.2453
220.0000	90.0000	0.1864	517.9000	2.2581
220.0000	95.0000	0.1891	522.5000	2.2708
220.0000	100.0000	0.1918	527.2000	2.2834
220.0000	105.0000	0.1945	531.9000	2.2959
220.0000	110.0000	0.1972	536.6000	2.3083
220.0000	115.0000	0.1999	541.4000	2.3207
220.0000	120.0000	0.2026	546.2000	2.3329
230.0000	-30.0000	0.1123	413.2000	1.9043
230.0000	-25.0000	0.1154	417.5000	1.9216
230.0000	-20.0000	0.1184	421.7000	1.9385
230.0000	-15.0000	0.1214	425.9000	1.9551
230.0000	-10.0000	0.1243	430.2000	1.9713
230.0000	-5.0000	0.1272	434.4000	1.9872
230.0000	0.0000	0.1301	438.6000	2.0028
230.0000	5.0000	0.1329	442.8000	2.0182
230.0000	10.0000	0.1357	447.1000	2.0333
230.0000	15.0000	0.1385	451.3000	2.0482
230.0000	20.0000	0.1412	455.6000	2.0629
230.0000	25.0000	0.1439	459.9000	2.0774
230.0000	30.0000	0.1466	464.2000	2.0917
230.0000	35.0000	0.1493	468.5000	2.1058
230.0000	40.0000	0.1520	472.9000	2.1198
230.0000	45.0000	0.1547	477.3000	2.1337
230.0000	50.0000	0.1573	481.7000	2.1474
230.0000	55.0000	0.1600	486.1000	2.1610
230.0000	60.0000	0.1626	490.5000	2.1744
230.0000	65.0000	0.1652	495.0000	2.1878
230.0000	70.0000	0.1678	499.5000	2.2010
230.0000	75.0000	0.1704	504.0000	2.2141
230.0000	80.0000	0.1730	508.6000	2.2271
230.0000	85.0000	0.1756	513.2000	2.2400
230.0000	90.0000	0.1782	517.8000	2.2528
230.0000	95.0000	0.1808	522.4000	2.2655
230.0000	100.0000	0.1834	527.1000	2.2781
230.0000	105.0000	0.1860	531.8000	2.2906
230.0000	110.0000	0.1885	536.6000	2.3031
230.0000	115.0000	0.1911	541.3000	2.3154
230.0000	120.0000	0.1936	546.1000	2.3277
240.0000	-30.0000	0.1072	412.8000	1.8981
240.0000	-25.0000	0.1102	417.1000	1.9156
240.0000	-20.0000	0.1132	421.4000	1.9326
240.0000	-15.0000	0.1160	425.6000	1.9493
240.0000	-10.0000	0.1189	429.9000	1.9656
240.0000	-5.0000	0.1216	434.1000	1.9815
240.0000	0.0000	0.1244	438.4000	1.9972
240.0000	5.0000	0.1271	442.6000	2.0126
240.0000	10.0000	0.1298	446.9000	2.0278
240.0000	15.0000	0.1325	451.1000	2.0428
240.0000	20.0000	0.1351	455.4000	2.0575
240.0000	25.0000	0.1377	459.7000	2.0720
240.0000	30.0000	0.1404	464.0000	2.0864
240.0000	35.0000	0.1429	468.4000	2.1006
240.0000	40.0000	0.1455	472.7000	2.1146
240.0000	45.0000	0.1481	477.1000	2.1285
240.0000	50.0000	0.1506	481.5000	2.1422
240.0000	55.0000	0.1532	485.9000	2.1558
240.0000	60.0000	0.1557	490.4000	2.1693
240.0000	65.0000	0.1582	494.9000	2.1826
240.0000	70.0000	0.1607	499.4000	2.1959
240.0000	75.0000	0.1632	503.9000	2.2090
240.0000	80.0000	0.1657	508.5000	2.2220
240.0000	85.0000	0.1682	513.1000	2.2349
240.0000	90.0000	0.1707	517.7000	2.2477
240.0000	95.0000	0.1732	522.3000	2.2604
240.0000	100.0000	0.1756	527.0000	2.2731
240.0000	105.0000	0.1781	531.7000	2.2856
240.0000	110.0000	0.1806	536.5000	2.2980
240.0000	115.0000	0.1830	541.2000	2.3104
240.0000	120.0000	0.1855	546.0000	2.3227
250.0000	-30.0000	0.1026	412.4000	1.8922
250.0000	-25.0000	0.1055	416.7000	1.9098
250.0000	-20.0000	0.1083	421.0000	1.9269
250.0000	-15.0000	0.1111	425.3000	1.9437
250.0000	-10.0000	0.1138	429.6000	1.9601
250.0000	-5.0000	0.1165	433.9000	1.9761
250.0000	0.0000	0.1192	438.1000	1.9919
250.0000	5.0000	0.1218	442.4000	2.0073
250.0000	10.0000	0.1244	446.7000	2.0226
250.0000	15.0000	0.1270	450.9000	2.0376
250.0000	20.0000	0.1295	455.2000	2.0523
250.0000	25.0000	0.1321	459.5000	2.0669
250.0000	30.0000	0.1346	463.9000	2.0813
250.0000	35.0000	0.1371	468.2000	2.0955
250.0000	40.0000	0.1395	472.6000	2.1096
250.0000	45.0000	0.1420	477.0000	2.1235
250.0000	50.0000	0.1445	481.4000	2.1372
250.0000	55.0000	0.1469	485.8000	2.1509
250.0000	60.0000	0.1493	490.3000	2.1643
250.0000	65.0000	0.1517	494.8000	2.1777
250.0000	70.0000	0.1542	499.3000	2.1910
250.0000	75.0000	0.1566	503.8000	2.2041
250.0000	80.0000	0.1590	508.4000	2.2171
250.0000	85.0000	0.1614	513.0000	2.2300
250.0000	90.0000	0.1638	517.6000	2.2429
250.0000	95.0000	0.1661	522.3000	2.2556
250.0000	100.0000	0.1685	526.9000	2.2682
250.0000	105.0000	0.1709	531.6000	2.2808
250.0000	110.0000	0.1733	536.4000	2.2932
250.0000	115.0000	0.1756	541.2000	2.3056
250.0000	120.0000	0.1780	546.0000	2.3179
260.0000	-30.0000	0.0983	412.0000	1.8864
260.0000	-25.0000	0.1011	416.4000	1.9041
260.0000	-20.0000	0.1038	420.7000	1.9214
260.0000	-15.0000	0.1065	425.0000	1.9382
260.0000	-10.0000	0.1092	429.3000	1.9547
260.0000	-5.0000	0.1118	433.6000	1.9708
260.0000	0.0000	0.1144	437.9000	1.9867
260.0000	5.0000	0.1169	442.1000	2.0022
260.0000	10.0000	0.1194	446.4000	2.0175
260.0000	15.0000	0.1219	450.7000	2.0325
260.0000	20.0000	0.1244	455.0000	2.0473
260.0000	25.0000	0.1268	459.4000	2.0620
260.0000	30.0000	0.1292	463.7000	2.0764
260.0000	35.0000	0.1316	468.1000	2.0906
260.0000	40.0000	0.1340	472.4000	2.1047
260.0000	45.0000	0.1364	476.8000	2.1186
260.0000	50.0000	0.1388	481.2000	2.1324
260.0000	55.0000	0.1411	485.7000	2.1461
260.0000	60.0000	0.1435	490.1000	2.1596
260.0000	65.0000	0.1458	494.6000	2.1730
260.0000	70.0000	0.1481	499.2000	2.1862
260.0000	75.0000	0.1504	503.7000	2.1994
260.0000	80.0000	0.1527	508.3000	2.2124
260.0000	85.0000	0.1551	512.9000	2.2253
260.0000	90.0000	0.1574	517.5000	2.2382
260.0000	95.0000	0.1596	522.2000	2.2509
260.0000	100.0000	0.1619	526.8000	2.2636
260.0000	105.0000	0.1642	531.6000	2.2761
260.0000	110.0000	0.1665	536.3000	2.2886
260.0000	115.0000	0.1688	541.1000	2.3010
260.0000	120.0000	0.1711	545.9000	2.3133
270.0000	-30.0000	0.0943	411.6000	1.8807
270.0000	-25.0000	0.0970	416.0000	1.8986
270.0000	-20.0000	0.0997	420.4000	1.9160
270.0000	-15.0000	0.1023	424.7000	1.9330
270.0000	-10.0000	0.1049	429.0000	1.9495
270.0000	-5.0000	0.1074	433.3000	1.9657
270.0000	0.0000	0.1099	437.6000	1.9816
270.0000	5.0000	0.1123	441.9000	1.9972
270.0000	10.0000	0.1148	446.2000	2.0126
270.0000	15.0000	0.1172	450.5000	2.0277
270.0000	20.0000	0.1196	454.8000	2.0425
270.0000	25.0000	0.1219	459.2000	2.0572
270.0000	30.0000	0.1243	463.5000	2.0716
270.0000	35.0000	0.1266	467.9000	2.0859
270.0000	40.0000	0.1289	472.3000	2.1000
270.0000	45.0000	0.1312	476.7000	2.1140
270.0000	50.0000	0.1335	481.1000	2.1278
270.0000	55.0000	0.1358	485.6000	2.1415
270.0000	60.0000	0.1380	490.0000	2.1550
270.0000	65.0000	0.1403	494.5000	2.1684
270.0000	70.0000	0.1425	499.0000	2.1817
270.0000	75.0000	0.1448	503.6000	2.1948
270.0000	80.0000	0.1470	508.2000	2.2079
270.0000	85.0000	0.1492	512.8000	2.2208
270.0000	90.0000	0.1514	517.4000	2.2337
270.0000	95.0000	0.1536	522.1000	2.2464
270.0000	100.0000	0.1558	526.8000	2.2591
270.0000	105.0000	0.1581	531.5000	2.2716
270.0000	110.0000	0.1603	536.2000	2.2841
270.0000	115.0000	0.1624	541.0000	2.2965
270.0000	120.0000	0.1646	545.8000	2.3088
280.0000	-25.0000	0.0932	415.6000	1.8933
280.0000	-20.0000	0.0958	420.0000	1.9108
280.0000	-15.0000	0.0984	424.4000	1.9279
280.0000	-10.0000	0.1009	428.7000	1.9445
280.0000	-5.0000	0.1033	433.0000	1.9608
280.0000	0.0000	0.1057	437.4000	1.9768
280.0000	5.0000	0.1081	441.7000	1.9924
280.0000	10.0000	0.1105	446.0000	2.0078
280.0000	15.0000	0.1128	450.3000	2.0229
280.0000	20.0000	0.1151	454.6000	2.0379
280.0000	25.0000	0.1174	459.0000	2.0526
280.0000	30.0000	0.1197	463.4000	2.0670
280.0000	35.0000	0.1219	467.7000	2.0814
280.0000	40.0000	0.1242	472.1000	2.0955
280.0000	45.0000	0.1264	476.5000	2.1095
280.0000	50.0000	0.1286	481.0000	2.1233
280.0000	55.0000	0.1308	485.4000	2.1370
280.0000	60.0000	0.1330	489.9000	2.1505
280.0000	65.0000	0.1351	494.4000	2.1640
280.0000	70.0000	0.1373	498.9000	2.1772
280.0000	75.0000	0.1395	503.5000	2.1904
280.0000	80.0000	0.1416	508.1000	2.2035
280.0000	85.0000	0.1438	512.7000	2.2164
280.0000	90.0000	0.1459	517.3000	2.2293
280.0000	95.0000	0.1481	522.0000	2.2421
280.0000	100.0000	0.1502	526.7000	2.2547
280.0000	105.0000	0.1523	531.4000	2.2673
280.0000	110.0000	0.1544	536.1000	2.2798
280.0000	115.0000	0.1566	540.9000	2.2922
280.0000	120.0000	0.1587	545.7000	2.3045
280.0000	125.0000	0.1608	550.6000	2.3167
290.0000	-25.0000	0.0897	415.2000	1.8881
290.0000	-20.0000	0.0922	419.7000	1.9057
290.0000	-15.0000	0.0947	424.0000	1.9229
290.0000	-10.0000	0.0971	428.4000	1.9396
290.0000	-5.0000	0.0995	432.8000	1.9560
290.0000	0.0000	0.1019	437.1000	1.9720
290.0000	5.0000	0.1042	441.4000	1.9877
290.0000	10.0000	0.1065	445.8000	2.0032
290.0000	15.0000	0.1087	450.1000	2.0184
290.0000	20.0000	0.1110	454.5000	2.0333
290.0000	25.0000	0.1132	458.8000	2.0481
290.0000	30.0000	0.1154	463.2000	2.0626
290.0000	35.0000	0.1176	467.6000	2.0769
290.0000	40.0000	0.1197	472.0000	2.0911
290.0000	45.0000	0.1219	476.4000	2.1051
290.0000	50.0000	0.1240	480.8000	2.1190
290.0000	55.0000	0.1261	485.3000	2.1327
290.0000	60.0000	0.1283	489.8000	2.1462
290.0000	65.0000	0.1304	494.3000	2.1597
290.0000	70.0000	0.1325	498.8000	2.1730
290.0000	75.0000	0.1346	503.4000	2.1862
290.0000	80.0000	0.1366	508.0000	2.1993
290.0000	85.0000	0.1387	512.6000	2.2122
290.0000	90.0000	0.1408	517.2000	2.2251
290.0000	95.0000	0.1429	521.9000	2.2379
290.0000	100.0000	0.1449	526.6000	2.2505
290.0000	105.0000	0.1470	531.3000	2.2631
290.0000	110.0000	0.1490	536.1000	2.2756
290.0000	115.0000	0.1511	540.8000	2.2880
290.0000	120.0000	0.1531	545.7000	2.3003
290.0000	125.0000	0.1552	550.5000	2.3126
300.0000	-25.0000	0.0864	414.9000	1.8830
300.0000	-20.0000	0.0889	419.3000	1.9008
300.0000	-15.0000	0.0913	423.7000	1.9180
300.0000	-10.0000	0.0937	428.1000	1.9349
300.0000	-5.0000	0.0960	432.5000	1.9513
300.0000	0.0000	0.0983	436.8000	1.9674
300.0000	5.0000	0.1005	441.2000	1.9832
300.0000	10.0000	0.1027	445.5000	1.9987
300.0000	15.0000	0.1049	449.9000	2.0140
300.0000	20.0000	0.1071	454.3000	2.0289
300.0000	25.0000	0.1093	458.6000	2.0437
300.0000	30.0000	0.1114	463.0000	2.0583
300.0000	35.0000	0.1135	467.4000	2.0727
300.0000	40.0000	0.1156	471.8000	2.0869
300.0000	45.0000	0.1177	476.2000	2.1009
300.0000	50.0000	0.1198	480.7000	2.1148
300.0000	55.0000	0.1218	485.2000	2.1285
300.0000	60.0000	0.1239	489.7000	2.1421
300.0000	65.0000	0.1259	494.2000	2.1555
300.0000	70.0000	0.1280	498.7000	2.1689
300.0000	75.0000	0.1300	503.3000	2.1821
300.0000	80.0000	0.1320	507.9000	2.1952
300.0000	85.0000	0.1340	512.5000	2.2081
300.0000	90.0000	0.1360	517.1000	2.2210
300.0000	95.0000	0.1380	521.8000	2.2338
300.0000	100.0000	0.1400	526.5000	2.2465
300.0000	105.0000	0.1420	531.2000	2.2591
300.0000	110.0000	0.1440	536.0000	2.2716
300.0000	115.0000	0.1460	540.8000	2.2840
300.0000	120.0000	0.1480	545.6000	2.2963
300.0000	125.0000	0.1499	550.4000	2.3086
310.0000	-25.0000	0.0833	414.5000	1.8781
310.0000	-20.0000	0.0857	419.0000	1.8959
310.0000	-15.0000	0.0881	423.4000	1.9133
310.0000	-10.0000	0.0904	427.8000	1.9302
310.0000	-5.0000	0.0927	432.2000	1.9468
310.0000	0.0000	0.0949	436.6000	1.9629
310.0000	5.0000	0.0971	441.0000	1.9788
310.0000	10.0000	0.0992	445.3000	1.9944
310.0000	15.0000	0.1014	449.7000	2.0096
310.0000	20.0000	0.1035	454.1000	2.0247
310.0000	25.0000	0.1056	458.4000	2.0395
310.0000	30.0000	0.1077	462.8000	2.0541
310.0000	35.0000	0.1097	467.2000	2.0685
310.0000	40.0000	0.1117	471.7000	2.0827
310.0000	45.0000	0.1138	476.1000	2.0968
310.0000	50.0000	0.1158	480.6000	2.1107
310.0000	55.0000	0.1178	485.0000	2.1244
310.0000	60.0000	0.1198	489.5000	2.1381
310.0000	65.0000	0.1218	494.0000	2.1515
310.0000	70.0000	0.1237	498.6000	2.1649
310.0000	75.0000	0.1257	503.2000	2.1781
310.0000	80.0000	0.1276	507.8000	2.1912
310.0000	85.0000	0.1296	512.4000	2.2042
310.0000	90.0000	0.1315	517.0000	2.2171
310.0000	95.0000	0.1335	521.7000	2.2299
310.0000	100.0000	0.1354	526.4000	2.2426
310.0000	105.0000	0.1373	531.1000	2.2552
310.0000	110.0000	0.1393	535.9000	2.2677
310.0000	115.0000	0.1412	540.7000	2.2801
310.0000	120.0000	0.1431	545.5000	2.2924
310.0000	125.0000	0.1450	550.4000	2.3047
320.0000	-25.0000	0.0804	414.1000	1.8732
320.0000	-20.0000	0.0828	418.6000	1.8912
320.0000	-15.0000	0.0851	423.1000	1.9087
320.0000	-10.0000	0.0873	427.5000	1.9257
320.0000	-5.0000	0.0896	431.9000	1.9423
320.0000	0.0000	0.0917	436.3000	1.9586
320.0000	5.0000	0.0939	440.7000	1.9745
320.0000	10.0000	0.0960	445.1000	1.9901
320.0000	15.0000	0.0980	449.5000	2.0055
320.0000	20.0000	0.1001	453.9000	2.0205
320.0000	25.0000	0.1021	458.3000	2.0354
320.0000	30.0000	0.1041	462.7000	2.0500
320.0000	35.0000	0.1061	467.1000	2.0645
320.0000	40.0000	0.1081	471.5000	2.0787
320.0000	45.0000	0.1101	475.9000	2.0928
320.0000	50.0000	0.1120	480.4000	2.1067
320.0000	55.0000	0.1140	484.9000	2.1205
320.0000	60.0000	0.1159	489.4000	2.1341
320.0000	65.0000	0.1178	493.9000	2.1476
320.0000	70.0000	0.1198	498.5000	2.1610
320.0000	75.0000	0.1217	503.1000	2.1742
320.0000	80.0000	0.1236	507.7000	2.1873
320.0000	85.0000	0.1255	512.3000	2.2003
320.0000	90.0000	0.1273	516.9000	2.2132
320.0000	95.0000	0.1292	521.6000	2.2260
320.0000	100.0000	0.1311	526.3000	2.2387
320.0000	105.0000	0.1330	531.1000	2.2514
320.0000	110.0000	0.1349	535.8000	2.2639
320.0000	115.0000	0.1367	540.6000	2.2763
320.0000	120.0000	0.1386	545.4000	2.2886
320.0000	125.0000	0.1404	550.3000	2.3009
320.0000	130.0000	0.1379	555.1000	2.3094
330.0000	-20.0000	0.0800	418.3000	1.8866
330.0000	-15.0000	0.0823	422.8000	1.9042
330.0000	-10.0000	0.0845	427.2000	1.9213
330.0000	-5.0000	0.0866	431.7000	1.9380
330.0000	0.0000	0.0888	436.1000	1.9543
330.0000	5.0000	0.0908	440.5000	1.9703
330.0000	10.0000	0.0929	444.9000	1.9860
330.0000	15.0000	0.0949	449.3000	2.0014
330.0000	20.0000	0.0969	453.7000	2.0165
330.0000	25.0000	0.0989	458.1000	2.0314
330.0000	30.0000	0.1009	462.5000	2.0461
330.0000	35.0000	0.1028	466.9000	2.0606
330.0000	40.0000	0.1047	471.3000	2.0749
330.0000	45.0000	0.1066	475.8000	2.0890
330.0000	50.0000	0.1085	480.3000	2.1029
330.0000	55.0000	0.1104	484.8000	2.1167
330.0000	60.0000	0.1123	489.3000	2.1303
330.0000	65.0000	0.1142	493.8000	2.1438
330.0000	70.0000	0.1160	498.4000	2.1572
330.0000	75.0000	0.1179	502.9000	2.1705
330.0000	80.0000	0.1197	507.5000	2.1836
330.0000	85.0000	0.1216	512.2000	2.1966
330.0000	90.0000	0.1234	516.8000	2.2095
330.0000	95.0000	0.1252	521.5000	2.2223
330.0000	100.0000	0.1271	526.2000	2.2351
330.0000	105.0000	0.1289	531.0000	2.2477
330.0000	110.0000	0.1307	535.7000	2.2602
330.0000	115.0000	0.1325	540.5000	2.2726
330.0000	120.0000	0.1343	545.4000	2.2850
330.0000	125.0000	0.1361	550.2000	2.2972
330.0000	130.0000	0.1338	555.0000	2.3059
340.0000	-20.0000	0.0774	417.9000	1.8821
340.0000	-15.0000	0.0796	422.4000	1.8998
340.0000	-10.0000	0.0818	426.9000	1.9170
340.0000	-5.0000	0.0839	431.4000	1.9338
340.0000	0.0000	0.0860	435.8000	1.9502
340.0000	5.0000	0.0880	440.2000	1.9662
340.0000	10.0000	0.0900	444.6000	1.9820
340.0000	15.0000	0.0920	449.1000	1.9974
340.0000	20.0000	0.0939	453.5000	2.0126
340.0000	25.0000	0.0958	457.9000	2.0275
340.0000	30.0000	0.0978	462.3000	2.0422
340.0000	35.0000	0.0996	466.7000	2.0567
340.0000	40.0000	0.1015	471.2000	2.0711
340.0000	45.0000	0.1034	475.7000	2.0852
340.0000	50.0000	0.1052	480.1000	2.0992
340.0000	55.0000	0.1071	484.6000	2.1130
340.0000	60.0000	0.1089	489.1000	2.1266
340.0000	65.0000	0.1107	493.7000	2.1402
340.0000	70.0000	0.1125	498.3000	2.1536
340.0000	75.0000	0.1143	502.8000	2.1668
340.0000	80.0000	0.1161	507.4000	2.1800
340.0000	85.0000	0.1179	512.1000	2.1930
340.0000	90.0000	0.1197	516.7000	2.2059
340.0000	95.0000	0.1215	521.4000	2.2187
340.0000	100.0000	0.1233	526.1000	2.2315
340.0000	105.0000	0.1250	530.9000	2.2441
340.0000	110.0000	0.1268	535.7000	2.2566
340.0000	115.0000	0.1285	540.5000	2.2691
340.0000	120.0000	0.1303	545.3000	2.2814
340.0000	125.0000	0.1321	550.1000	2.2937
340.0000	130.0000	0.1299	554.9000	2.3024
350.0000	-20.0000	0.0750	417.5000	1.8776
350.0000	-15.0000	0.0771	422.1000	1.8955
350.0000	-10.0000	0.0792	426.6000	1.9128
350.0000	-5.0000	0.0813	431.1000	1.9297
350.0000	0.0000	0.0833	435.5000	1.9461
350.0000	5.0000	0.0853	440.0000	1.9622
350.0000	10.0000	0.0873	444.4000	1.9780
350.0000	15.0000	0.0892	448.8000	1.9935
350.0000	20.0000	0.0911	453.3000	2.0088
350.0000	25.0000	0.0930	457.7000	2.0237
350.0000	30.0000	0.0948	462.1000	2.0385
350.0000	35.0000	0.0967	466.6000	2.0530
350.0000	40.0000	0.0985	471.0000	2.0674
350.0000	45.0000	0.1003	475.5000	2.0815
350.0000	50.0000	0.1021	480.0000	2.0955
350.0000	55.0000	0.1039	484.5000	2.1094
